,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Organization Categories
5471,2022-05-12,"IHF Online, LLC",Electronic,True,13.0,False,False,False,True,False,False,False,Not Found
5472,2022-05-12,Parker-Hannifin Corporation,Electronic,True,1310.0,True,True,True,False,True,False,False,Not Found
5473,2022-05-12,Profitero LLC,Electronic,True,99.0,True,True,True,False,True,False,False,Not Found
5474,2022-05-12,Marans Newman Tsolis & Nazinitsky LLC,Electronic,True,35.0,True,True,True,False,True,False,False,Not Found
5475,2022-05-12,Albin Randall & Bennett PA,Electronic,True,22.0,True,True,False,False,True,False,False,Not Found
5476,2022-05-12,Argo Turboserve Corporation,Electronic,True,6.0,True,False,False,False,True,False,False,Not Found
5477,2022-05-13,"Baum Sigman Auerbach & Neuman, Ltd.",Electronic,True,3.0,True,False,False,False,True,False,False,Not Found
5478,2022-05-13,LIFESPAN Services,Electronic,True,1.0,True,False,True,False,True,False,False,Not Found
5479,2022-05-13,"48forty Solutions, LLC",Electronic,True,111.0,True,False,False,False,True,False,False,Not Found
5480,2022-05-13,"Starr Hill Brewery, LLC",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5481,2022-05-13,Shaker Heights City School District,Electronic,True,12.0,True,False,False,False,True,False,False,Not Found
5482,2022-05-13,"Law Enforcement Health Benefits, Inc.",Electronic,True,19.0,True,False,False,False,True,False,False,Not Found
5483,2022-05-13,Gershman Investment Corp.,Electronic,True,4.0,True,True,True,False,True,False,False,Not Found
5484,2022-05-13,"Assurance IQ, LLC and USA Family Protection Insurance Services, LLC",Electronic,True,183.0,False,False,True,False,True,False,False,Not Found
5485,2022-05-13,Genetics & IVF Institute,Electronic,True,12.0,True,True,False,True,True,False,False,Not Found
5486,2022-05-16,"American Express Travel Related Services Company, Inc.",Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5487,2022-05-16,The Northwestern Mutual Life Insurance Company,Paper,True,1.0,True,False,True,False,False,False,False,Not Found
5488,2022-05-16,Public Employees Credit Union,Electronic,True,6.0,True,True,False,False,True,False,False,Not Found
5489,2022-05-16,Aetna Bridge Company,Electronic,True,108.0,True,True,False,False,True,False,False,Not Found
5490,2022-05-16,Berkshire Community College,Electronic,False,1.0,True,False,False,False,False,False,False,Not Found
5491,2022-05-16,Department of Revenue,Paper,False,5.0,True,False,False,False,False,False,False,Not Found
5492,2022-05-16,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5493,2022-05-16,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5494,2022-05-16,"Wells Fargo Bank, N.A.",Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
5495,2022-05-16,WINCHESTER SAVINGS BANK,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
5496,2022-05-17,Rockland Trust,Paper,False,1.0,False,True,False,False,True,False,False,Not Found
5497,2022-05-17,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
5498,2022-05-17,Rockland Trust,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5499,2022-05-17,Rockland Trust,Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
5500,2022-05-17,Rockland Trust,Electronic,False,2.0,False,True,False,False,True,False,False,Not Found
5501,2022-05-17,"Heidell Pittoni Murphy & Bach, LLP",Electronic,True,108.0,True,False,False,False,True,False,False,Not Found
5502,2022-05-18,Frontline Insurance Managers,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5503,2022-05-18,"Fredette, Sankowski, Woodcock & Co.",Electronic,True,2.0,True,True,False,False,True,False,False,Not Found
5504,2022-05-18,"Leader Bank, N.A.",Paper,False,14.0,False,True,False,False,False,False,False,Not Found
5505,2022-05-18,"Altair Engineering, Inc.",Electronic,True,1.0,False,False,False,True,True,False,False,Not Found
5506,2022-05-18,"American Express Travel Related Services Company, Inc.",Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
5507,2022-05-18,"American Express Travel Related Services Company, Inc.",Electronic,False,16.0,False,False,False,True,False,False,False,Not Found
5508,2022-05-18,Partnership HealthPlan of California,Electronic,True,144.0,True,False,True,False,True,False,False,Not Found
5509,2022-05-18,"Brinster & Bergman, LLP",Electronic,True,2.0,True,True,False,False,True,False,False,Not Found
5510,2022-05-18,"H.I.G. Capital, LLC",Electronic,True,62.0,True,False,False,False,True,False,False,Not Found
5511,2022-05-18,"Streff Associates, LLC",Electronic,True,4.0,False,False,False,True,True,False,False,Not Found
5512,2022-05-18,Clements Worldwide Insurance,Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
5513,2022-05-18,"Interstate Transport, Inc.",Electronic,True,3.0,False,True,False,False,False,False,False,Not Found
5514,2022-05-18,First Financial Credit Union,Electronic,True,53.0,True,True,True,True,True,False,False,Not Found
5515,2022-05-19,Albany Bank & Trust Co. N.A.,Electronic,True,5.0,True,True,True,True,True,False,False,Not Found
5516,2022-05-19,Salem Five Cents Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
5517,2022-05-19,"PAR, Inc.",Electronic,True,29.0,True,False,False,False,True,False,False,Not Found
5518,2022-05-19,Salem Five Cents Savings Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
5519,2022-05-19,"ChemStation International, Inc.",Electronic,True,5.0,True,True,True,False,True,False,False,Not Found
5520,2022-05-19,WBRC Inc,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5521,2022-05-19,"Wells Fargo Bank, N.A.",Paper,True,1.0,False,False,True,False,True,False,False,Not Found
5522,2022-05-19,"East Tennessee Children's Hospital Association, Inc.",Electronic,True,15.0,True,False,False,False,True,False,False,Not Found
5523,2022-05-19,"American Express Travel Related Services Company, Inc.",Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5524,2022-05-19,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5525,2022-05-19,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5526,2022-05-19,"Charles Schwab & Co., Inc.",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5527,2022-05-19,"M3 Accounting Systems, Inc.",Electronic,True,5.0,True,False,False,False,True,False,False,Not Found
5528,2022-05-19,Cape Cod Five,Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
5529,2022-05-20,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5530,2022-05-20,Hoist and Crane Service Group,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5531,2022-05-20,Walworth County Wisconsin,Electronic,True,1.0,True,False,True,False,True,False,False,Not Found
5532,2022-05-20,Thesy LLC d/b/a Element Vape,Electronic,True,9.0,False,False,False,True,False,False,False,Not Found
5533,2022-05-20,"Dick's Sporting Goods, Inc. (A.D. Starr)",Electronic,False,59.0,False,False,False,True,True,False,False,Not Found
5534,2022-05-20,Inglis Foundation,Electronic,True,1.0,True,True,False,True,True,False,False,Not Found
5535,2022-05-20,D&H Company,Electronic,True,6.0,True,True,True,False,True,False,False,Not Found
5536,2022-05-20,"American Express Travel Related Services Company, Inc.",Electronic,False,64.0,False,False,False,True,False,False,False,Not Found
5537,2022-05-20,Nederlander Theatrical Corp.,Electronic,True,27.0,True,False,False,False,True,False,False,Not Found
5538,2022-05-20,"Oswego County Opportunities, Inc.",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5539,2022-05-23,"Biolase, Inc.",Electronic,True,142.0,True,True,True,True,True,False,False,Not Found
5540,2022-05-23,Digital Federal Credit Union,Paper,True,1.0,True,False,False,False,True,False,False,Not Found
5541,2022-05-23,Casella Waste Systems,Electronic,False,9.0,True,False,False,False,True,False,False,Not Found
5542,2022-05-23,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5543,2022-05-23,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5544,2022-05-23,Salem Five Cents Savings Bank,Electronic,False,74.0,False,False,False,False,False,False,False,Not Found
5545,2022-05-23,WINCHESTER SAVINGS BANK,Electronic,False,5.0,False,False,False,True,False,False,False,Not Found
5546,2022-05-24,Colonial Life & Accident Insurance Company,Electronic,True,9.0,True,False,False,False,True,False,False,Not Found
5547,2022-05-24,Val Verde Regional Medical Center,Electronic,True,16.0,True,False,False,False,True,False,False,Not Found
5548,2022-05-24,"American Express Travel Related Services Company, Inc.",Electronic,False,7.0,False,False,False,True,False,False,False,Not Found
5549,2022-05-24,"Wells Fargo Bank, N.A.",Electronic,True,82.0,False,True,False,False,True,False,False,Not Found
5550,2022-05-24,"Willians -Sonoma, Inc.",Electronic,True,1.0,False,False,False,True,False,False,False,Not Found
5551,2022-05-24,"Comstar, LLC",Electronic,True,306058.0,True,True,True,True,True,False,False,Not Found
5552,2022-05-24,Allwell Behavioral Health Services,Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
5553,2022-05-24,Allaire Healthcare Group,Electronic,True,93.0,True,True,False,False,True,False,False,Not Found
5554,2022-05-24,Fall River Municipal Credit Union,Paper,True,1.0,False,True,False,False,False,False,False,Not Found
5555,2022-05-25,EmergeOrtho,Electronic,True,45.0,True,True,True,False,True,False,False,Not Found
5556,2022-05-25,"Leader Bank, N.A.",Paper,True,1.0,True,False,False,False,True,False,False,Not Found
5557,2022-05-25,"Elephant Insurance Services, LLC",Electronic,True,402.0,False,False,True,False,True,False,False,Not Found
5558,2022-05-25,Bank of America,Electronic,True,2.0,True,False,False,True,True,False,False,Not Found
5559,2022-05-25,"AdviceOne, LLC",Electronic,True,268.0,True,True,True,False,True,False,False,Not Found
5560,2022-05-25,Gerber Technology LLC,Electronic,True,269.0,True,True,True,False,True,False,False,Not Found
5561,2022-05-25,"Centerline Communications, LLC",Electronic,True,26.0,True,False,False,False,True,False,False,Not Found
5562,2022-05-25,"Dutton, Daniels, Hines, Kalkhoff, Cook & Swanson, P.L.C.",Electronic,True,1.0,True,True,True,False,True,False,False,Not Found
5563,2022-05-25,"Deep Foundations Institute, Inc.",Electronic,False,17.0,False,False,False,True,False,False,False,Not Found
5564,2022-05-25,Vance Street Capital,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5565,2022-05-25,"C.R. England, Inc.",Electronic,True,939.0,True,False,False,False,True,False,False,Not Found
5566,2022-05-26,"3T Brands, Inc",Electronic,True,11.0,True,True,True,True,True,False,False,Not Found
5567,2022-05-26,St. Marys Credit Union,Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
5568,2022-05-26,"Corbett Technology Solutions, Inc",Electronic,True,4.0,True,False,False,False,True,False,False,Not Found
5569,2022-05-26,"R.L. Vallee, Inc.",Electronic,True,3.0,True,True,False,False,True,False,False,Not Found
5570,2022-05-26,Aon Plc,Electronic,True,648.0,True,False,True,False,True,False,False,Not Found
5571,2022-05-26,Schneck Medical Center,Electronic,True,9.0,True,True,True,True,False,False,False,Not Found
5572,2022-05-26,Salem Five Cents Savings Bank,Electronic,False,78.0,False,False,False,True,False,False,False,Not Found
5573,2022-05-26,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5574,2022-05-26,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5575,2022-05-26,Salem Five Cents Savings Bank,Electronic,False,48.0,False,False,False,True,False,False,False,Not Found
5576,2022-05-27,Adams Community Bank,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
5577,2022-05-27,WINCHESTER SAVINGS BANK,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5578,2022-05-27,Massachusetts General Hospital,Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
5579,2022-05-27,Franklin International,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5580,2022-05-27,Library of Congress Federal Credit Union,Electronic,False,1.0,True,True,False,False,True,False,False,Not Found
5581,2022-05-27,Compressed Gas Association,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5582,2022-05-27,ATW Companies,Electronic,True,10.0,True,False,False,False,True,False,False,Not Found
5583,2022-05-27,"Abbate Insurance Associates, Inc.",Electronic,True,12.0,False,False,True,False,False,False,False,Not Found
5584,2022-05-27,"Acorda Therapeutics, Inc.",Electronic,False,132.0,True,True,True,False,True,False,False,Not Found
5585,2022-05-27,"Perkins & Company, PC",Electronic,False,3.0,True,True,True,False,True,False,False,Not Found
5586,2022-05-31,"Associated Ophthalmologists of Kansas City, P.C.",Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
5587,2022-05-31,Dagle Electrical Construction Corp.,Electronic,True,460.0,True,False,True,False,True,False,False,Not Found
5588,2022-05-31,"Arc-Com Fabrics, Inc.",Electronic,True,3.0,True,False,False,False,True,False,False,Not Found
5589,2022-06-01,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5590,2022-06-01,"Private Client Services, LLC",Electronic,True,893.0,True,True,True,False,True,False,False,Not Found
5591,2022-06-01,"Germain Automotive Partnership, Inc.",Electronic,True,6.0,True,False,True,True,True,False,False,Not Found
5592,2022-06-01,"Beacon Hospice, L.L.C.",Paper,True,14.0,True,False,True,False,True,False,False,Not Found
5593,2022-06-02,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5594,2022-06-02,St. Mary's Credit Union,Electronic,False,11.0,False,False,False,True,False,False,False,Not Found
5595,2022-06-02,Adams Community Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5596,2022-06-02,SAVERS BANK,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
5597,2022-06-02,SAVERS BANK,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
5598,2022-06-02,The Rothman Orthopaedic Institute,Paper,True,2.0,False,True,False,True,True,False,False,Not Found
5599,2022-06-02,The Lincoln National Life Insurance Company,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5600,2022-06-02,Century Gaming Inc.,Electronic,True,1.0,True,True,False,False,True,False,False,Not Found
5601,2022-06-02,The Lanier Law Firm,Electronic,True,550.0,True,True,False,True,True,False,False,Not Found
5602,2022-06-02,"Integrated Data Services, Inc.",Electronic,True,63.0,True,True,True,False,True,False,False,Not Found
5603,2022-06-02,Prothena Biosciences Inc.,Electronic,True,7.0,True,False,False,False,True,False,False,Not Found
5604,2022-06-02,Rainier Arms,Electronic,True,325.0,False,False,False,True,False,False,False,Not Found
5605,2022-06-03,Hinkle Law Firm LLC,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5606,2022-06-03,"On Deck Capital, Inc.",Electronic,False,1191.0,True,True,True,True,True,False,False,Not Found
5607,2022-06-03,"Reid and Riege, P.C.",Electronic,True,4.0,True,True,False,False,True,False,False,Not Found
5608,2022-06-03,Pyramid Consulting Group,Electronic,True,58.0,True,False,False,False,True,False,False,Not Found
5609,2022-06-03,Varsity Tutors LLC,Electronic,True,823.0,False,False,True,False,True,False,False,Not Found
5610,2022-06-03,McLean Hospital,Paper,True,1.0,False,False,False,True,True,False,False,Not Found
5611,2022-06-03,Global Wireless Solutions,Electronic,False,14.0,True,True,True,False,True,False,False,Not Found
5612,2022-06-03,"ECS Tuning, LLC operating as Rennline Automotive",Electronic,False,262.0,False,False,False,True,False,False,False,Not Found
5613,2022-06-03,The Village Bank,Electronic,False,21.0,False,True,False,True,False,False,False,Not Found
5614,2022-06-06,Salem Five Cents Savings Bank,Electronic,False,47.0,False,False,False,True,False,False,False,Not Found
5615,2022-06-06,Northern Bank & Trust Company,Both,True,10.0,True,True,True,False,True,False,False,Not Found
5616,2022-06-06,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5617,2022-06-06,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5618,2022-06-06,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5619,2022-06-06,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5620,2022-06-06,Mutual One Bank,Electronic,False,1.0,False,False,False,False,False,False,False,Not Found
5621,2022-06-06,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5622,2022-06-06,Massachusetts Executive Office of Health and Human Services,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5623,2022-06-06,"Griffin Greenhouse Supplies, Inc.",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5624,2022-06-06,Quad Plus,Electronic,True,3.0,True,True,False,True,True,False,False,Not Found
5625,2022-06-06,Coastal Realty Capital d/b/a Maine Capital Group,Electronic,True,33.0,True,True,True,True,True,False,False,Not Found
5626,2022-06-06,The Roman Catholic Diocese of Syracuse,Electronic,True,10.0,True,False,False,False,True,False,False,Not Found
5627,2022-06-06,"American Express Travel Related Services Company, Inc.",Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5628,2022-06-06,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5629,2022-06-06,WINCHESTER SAVINGS BANK,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
5630,2022-06-07,St. Lucie County Tax Collector,Electronic,True,4.0,False,False,True,False,False,False,False,Not Found
5631,2022-06-07,Infotek Consulting Services Inc,Electronic,True,1.0,True,True,True,False,True,False,False,Not Found
5632,2022-06-07,Wymar Federal Credit Union,Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
5633,2022-06-07,Numrich Gun Parts Corporation,Electronic,True,482.0,False,False,False,True,False,False,False,Not Found
5634,2022-06-07,Central Florida Inpatient Medicine,Electronic,True,29.0,True,False,False,False,True,False,False,Not Found
5635,2022-06-07,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5636,2022-06-07,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5637,2022-06-07,"Metro Builders Supply, Inc. d/b/a Metro Appliances & More",Electronic,True,1.0,True,True,False,False,True,False,False,Not Found
5638,2022-06-07,Schaumburg Park District,Electronic,True,3.0,True,True,False,False,True,False,False,Not Found
5639,2022-06-07,Webster Five Cents Savings Bank,Electronic,False,8.0,False,False,False,True,False,False,False,Not Found
5640,2022-06-07,Beth Israel Deaconess Medical Center,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5641,2022-06-07,Rockland Trust,Electronic,True,1.0,True,False,True,True,True,False,False,Not Found
5642,2022-06-08,Bell Tower Home Health Care,Electronic,True,1.0,True,False,True,False,True,False,False,Not Found
5643,2022-06-08,"Hancock Survey Associates, Inc.",Electronic,True,15.0,True,False,False,False,True,False,False,Not Found
5644,2022-06-08,"Wilkins Recreational Vehicles, Inc.",Electronic,True,48.0,True,False,True,True,True,False,False,Not Found
5645,2022-06-08,"CorVel Enterprise Comp., Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5646,2022-06-08,First Community Bank,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5647,2022-06-08,Texas Tech University Health Sciences Center,Electronic,False,194.0,True,False,True,False,True,False,False,Not Found
5648,2022-06-08,"Choice Health Insurance, LLC",Electronic,True,14.0,True,False,False,False,True,False,False,Not Found
5649,2022-06-08,MetroWest Medical Center,Electronic,True,8.0,False,False,False,False,False,False,False,Not Found
5650,2022-06-08,"Freedman HealthCare, LLC",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5651,2022-06-08,"HCMC Legal, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5652,2022-06-08,Brigham Women's Hospital,Electronic,True,1.0,False,False,False,False,False,False,False,Not Found
5653,2022-06-08,Mass General Brigham Salem,Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
5654,2022-06-09,Cetera Financial Group,Electronic,False,62.0,True,False,False,False,True,False,False,Not Found
5655,2022-06-09,"MedQIA, LLC",Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
5656,2022-06-09,St. Anne's Credit Union,Paper,False,55.0,False,True,False,True,True,False,False,Not Found
5657,2022-06-10,"Robbins, Kelly, Patterson & Tucker",Electronic,True,4.0,True,True,True,True,True,False,False,Not Found
5658,2022-06-10,Corridor Capital,Electronic,True,5.0,True,True,False,False,True,False,False,Not Found
5659,2022-06-10,J Wavro Associates Inc. & J. Wavro Property Management Company,Electronic,True,15.0,True,True,True,True,True,False,False,Not Found
5660,2022-06-10,"90 Degree Benefits, Inc.",Electronic,True,750.0,True,False,False,False,True,False,False,Not Found
5661,2022-06-10,Webster Five Cents Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
5662,2022-06-10,"MCG Health, LLC",Electronic,True,1330.0,True,False,False,False,True,False,False,Not Found
5663,2022-06-11,Danaher Corporation,Electronic,False,530.0,True,False,False,False,True,False,False,Not Found
5664,2022-06-11,"North American Rescue, LLC",Electronic,True,78.0,False,False,False,True,True,False,False,Not Found
5665,2022-06-13,"Fieldpoint Private Holdings, Inc.",Electronic,True,39.0,True,True,True,True,True,False,False,Not Found
5666,2022-06-13,"Meier Supply Company, Inc.",Electronic,True,6.0,True,False,True,False,True,False,False,Not Found
5667,2022-06-13,Simpson University,Electronic,True,4.0,True,False,False,False,True,False,False,Not Found
5668,2022-06-13,WINCHESTER SAVINGS BANK,Electronic,False,6.0,False,False,False,True,False,False,False,Not Found
5669,2022-06-13,St. Mary's Credit Union,Electronic,False,1.0,False,False,False,False,False,False,False,Not Found
5670,2022-06-13,Sears Law Office,Electronic,True,389.0,True,True,True,True,True,False,False,Not Found
5671,2022-06-14,Robert Half International Inc.,Electronic,True,18.0,True,False,False,False,True,False,False,Not Found
5672,2022-06-14,Noll Law Office,Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
5673,2022-06-14,"JPMorgan Chase Bank, N.A.",Paper,False,1.0,False,True,False,False,False,False,True,Not Found
5674,2022-06-14,Shields Health Care Group Inc.,Electronic,True,688855.0,True,False,False,False,False,False,False,Not Found
5675,2022-06-14,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5676,2022-06-14,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5677,2022-06-14,DiversiTech Corporation,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5678,2022-06-14,Faulkner University,Electronic,True,58.0,True,False,False,False,True,False,False,Not Found
5679,2022-06-14,Eastern Bank,Electronic,False,26.0,False,False,False,True,False,False,False,Not Found
5680,2022-06-14,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5681,2022-06-14,"Compañia Panameña de Aviacion, S.A.",Electronic,True,2.0,False,False,True,False,True,False,False,Not Found
5682,2022-06-14,"Ameriprise Financial, Inc.",Electronic,True,112.0,True,True,False,False,True,False,False,Not Found
5683,2022-06-14,"Quality Temporary Services, Inc",Electronic,True,12.0,True,True,True,False,True,False,False,Not Found
5684,2022-06-14,St. Mary's Credit Union,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
5685,2022-06-15,"City of Hobart, Indiana",Electronic,True,3.0,True,True,False,True,True,False,False,Not Found
5686,2022-06-15,Resolute Health Hospital,Electronic,True,13.0,True,False,False,False,True,False,False,Not Found
5687,2022-06-15,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5688,2022-06-15,Baptist Medical Center,Electronic,True,245.0,True,False,False,False,True,False,False,Not Found
5689,2022-06-15,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5690,2022-06-16,Phelps County Regional Medical Center d/b/a Phelps Health,Electronic,False,2.0,True,False,False,False,True,False,False,Not Found
5691,2022-06-16,"Brorson & Associates, P.C.",Electronic,True,3.0,True,False,False,False,True,False,False,Not Found
5692,2022-06-16,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5693,2022-06-16,"American Express Travel Related Services Company, Inc.",Electronic,False,465.0,False,False,False,True,False,False,False,Not Found
5694,2022-06-16,Town of Andover,Electronic,True,5.0,True,False,True,False,True,False,False,Not Found
5695,2022-06-16,"Guardian Fueling Technologies, LLC",Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
5696,2022-06-17,Salem Five Cents Savings Bank,Electronic,False,8.0,False,False,False,True,False,False,False,Not Found
5697,2022-06-17,"Flagstar Bank, FSB",Electronic,True,11369.0,True,True,False,False,True,False,False,Not Found
5698,2022-06-17,Minuteman Senior Services,Electronic,True,191.0,True,True,False,True,True,False,False,Not Found
5699,2022-06-17,"Delta Group Electronics, Inc.",Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
5700,2022-06-17,Academy Sports + Outdoors,Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
5701,2022-06-17,"Tosoh America, Inc.",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5702,2022-06-17,"Premere Infinity Rehab, LLC",Electronic,False,62.0,True,True,True,False,True,False,False,Not Found
5703,2022-06-17,Epson Portland Inc.,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5704,2022-06-18,"First Burkburnett Bancshares, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5705,2022-06-20,Community of Hope D.C.,Electronic,True,2.0,False,True,False,False,True,False,False,Not Found
5706,2022-06-20,Massachusetts Department of Unemployment Assistance,Electronic,True,1.0,False,False,True,False,False,False,False,Not Found
5707,2022-06-20,PREISZ FINANCIAL,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
5708,2022-06-21,Massachusetts Department of Unemployment Assistance,Electronic,True,1.0,False,False,True,False,False,False,False,Not Found
5709,2022-06-21,Auxiliary Campus Enterprises and Services,Electronic,True,1.0,True,True,True,False,True,False,False,Not Found
5711,2022-06-21,Massachusetts General Hospital,Electronic,True,1.0,True,True,False,False,True,False,False,Not Found
5712,2022-06-21,"Randall-Reilly, LLC",Electronic,False,115.0,True,False,True,False,True,False,False,Not Found
5713,2022-06-21,Salem Five Cents Savings Bank,Electronic,False,5.0,False,False,False,True,False,False,False,Not Found
5714,2022-06-21,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5715,2022-06-21,"Pape-Dawson Engineers, Inc",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
5716,2022-06-21,Riverbend Funding/Praxis Capital,Electronic,True,29.0,True,False,False,False,True,False,False,Not Found
5717,2022-06-21,WINCHESTER SAVINGS BANK,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
5718,2022-06-21,Salem Five Cents Savings Bank,Electronic,False,86.0,False,False,False,True,False,False,False,Not Found
5719,2022-06-22,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
5720,2022-06-22,"Opportunity Works, Inc.",Electronic,False,200.0,True,False,True,False,True,False,False,Not Found
5721,2022-06-22,"Seigfreid Bingham, PC",Electronic,True,1.0,True,False,True,True,True,False,False,Not Found
5722,2022-06-22,"Mason Tenders' District Council Welfare Fund, Annuity Fund, and Pension Fund",Electronic,True,86.0,True,False,False,False,True,False,False,Not Found
5723,2022-06-22,Diligent Corporation,Electronic,True,11.0,True,False,False,False,True,False,False,Not Found
5724,2022-06-22,"New Schryver, LLC d/b/a TridentCare",Electronic,True,2.0,True,False,False,False,True,False,True,Not Found
5725,2022-06-23,Great Smoky Mountains Association,Electronic,True,30.0,False,False,False,True,False,False,False,Not Found
5726,2022-06-23,Garlock Printing,Electronic,True,10.0,True,False,False,False,True,False,False,Not Found
5727,2022-06-23,"Build-It Construction Services, Inc.",Electronic,True,5.0,True,False,True,False,True,False,False,Not Found
5728,2022-06-23,Resort Hotel Association,Electronic,True,2.0,True,False,True,False,False,False,False,Not Found
5729,2022-06-23,Massachusetts Department of Unemployment Assistance,Electronic,True,1.0,False,False,True,False,False,False,False,Not Found
