,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17907,2020-10-30,Churchill Downs Technology Initiatives Company,Electronic,True,20.0,False,True,False,False,False,False,False
17908,2020-10-30,"SiteOne Landscape Supply, Inc.",Electronic,True,278.0,True,True,False,False,True,False,False
17909,2020-10-30,"FKG Oil Company, d/b/a Moto and MotoMart c-stores",Electronic,True,1.0,True,False,False,False,True,False,False
17910,2020-10-30,"L.A. Tax Service, LLP",Electronic,False,13.0,True,True,True,False,True,False,False
17911,2020-10-30,"Twin Farms Holdings, LLC",Electronic,False,3.0,True,False,True,False,True,False,False
17912,2020-10-30,The Village Bank,Electronic,False,9.0,False,False,False,True,False,False,False
17913,2020-10-30,"American Express Travel Related Services Company, Inc.",Electronic,False,1.0,False,False,False,True,False,False,False
17914,2020-11-01,"DeLacey, Riebel & Shindell, LLP",Electronic,True,1.0,False,True,False,True,False,False,False
17915,2020-11-01,Ropes & Gray LLP,Paper,True,4.0,True,False,False,False,True,False,False
17916,2020-11-02,Illinois Valley Community College,Electronic,True,35.0,True,True,True,False,True,False,False
17917,2020-11-02,"Charles Schwab & Co., Inc.",Paper,True,1.0,False,True,False,False,False,False,False
17918,2020-11-02,"Donghyun Noh DMD, LLC d/b/a Pristine Dental",Electronic,True,1348.0,True,False,True,False,True,False,False
17919,2020-11-02,Imperial Community College District,Electronic,True,1.0,True,False,False,False,True,False,False
17920,2020-11-02,Winchester Savings Bank,Electronic,False,5.0,False,False,False,True,False,False,False
17921,2020-11-03,The GEO Group Inc,Electronic,True,9.0,True,False,True,False,True,False,False
17922,2020-11-03,"ASP MWI Holdings Inc. - MW Industries, Inc.",Electronic,False,1.0,True,True,False,False,True,False,False
17923,2020-11-03,"Stetson University, Inc.",Electronic,False,845.0,True,False,False,False,True,False,False
17924,2020-11-03,St. Mary's Credit Union,Electronic,False,1.0,False,False,False,True,False,False,False
17925,2020-11-03,Payette Associates Inc.,Electronic,True,733.0,True,True,False,False,True,False,False
17926,2020-11-03,"Quicken Loans, LLC",Electronic,False,2.0,True,True,False,False,True,False,False
17927,2020-11-03,"Hope Channel International, Inc.",Electronic,False,2.0,False,True,True,False,False,False,False
17928,2020-11-03,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17929,2020-11-03,Archmere Academy,Electronic,False,10.0,True,True,False,False,True,False,False
17930,2020-11-04,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17931,2020-11-04,Main Street Bank,Electronic,False,4.0,False,False,False,True,False,False,False
17932,2020-11-04,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17933,2020-11-04,"Special Olympics Wisconsin, Inc.",Electronic,False,8.0,False,True,False,False,False,False,False
17934,2020-11-04,Dedham Savings,Electronic,False,184.0,False,False,False,True,False,False,False
17935,2020-11-04,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False
17936,2020-11-04,The Village Bank,Electronic,False,2.0,False,False,False,True,False,False,False
17937,2020-11-04,"Wells Fargo Bank, N.A.",Electronic,True,74.0,False,True,False,False,True,False,False
17938,2020-11-04,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17939,2020-11-04,"Penn United Technologies, Inc.",Electronic,True,7.0,True,True,True,False,True,False,False
17940,2020-11-04,"MAI Capital Managment, LLC",Electronic,True,2.0,True,True,True,False,True,False,False
17941,2020-11-05,Grand Ridge National Bank,Electronic,True,2.0,True,True,False,False,True,False,False
17942,2020-11-05,"Goody Clancy & Associates, Inc.",Electronic,True,236.0,True,True,False,True,True,False,False
17943,2020-11-05,Lawrence General Hospital,Electronic,True,3.0,True,False,False,False,True,False,False
17944,2020-11-05,Le Moyne College,Electronic,False,46.0,True,True,False,False,True,False,False
17945,2020-11-05,ST. MARY'S CREDIT UNION,Electronic,False,1.0,False,False,False,True,False,False,False
17946,2020-11-05,"Readerlink Distribution Services, LLC",Electronic,True,68.0,True,False,False,False,True,False,False
17947,2020-11-05,The Village Bank,Electronic,False,3.0,False,False,False,True,False,False,False
17948,2020-11-06,"Creative Services, Inc",Electronic,True,1.0,False,False,True,False,False,False,False
17949,2020-11-06,Camrosa Water District,Electronic,True,4.0,False,True,False,False,False,False,False
17950,2020-11-06,Clark University,Electronic,True,11.0,False,True,False,True,False,False,False
17951,2020-11-06,The Hewitt School,Electronic,False,13.0,True,False,False,False,True,False,False
17952,2020-11-06,Walled Lake Consolidated School District,Electronic,True,1.0,True,True,False,False,True,False,False
17953,2020-11-06,Seeley Enterprises Company dba Seeley Medical,Electronic,True,1.0,True,False,False,False,True,False,False
17954,2020-11-06,All Saints' Episcopal School,Electronic,False,1.0,True,False,False,False,True,False,False
17955,2020-11-06,Atlantic Federal Credit Union,Electronic,False,2.0,False,True,False,False,True,False,False
17956,2020-11-06,New England Development,Electronic,True,2113.0,True,False,False,False,True,False,False
17957,2020-11-06,St. Mary's Credit Union,Electronic,False,2.0,False,False,False,True,False,False,False
17958,2020-11-06,SAVERS BANK,Electronic,False,2.0,False,False,False,True,False,False,False
17959,2020-11-07,First Logic Marketing LLC,Electronic,True,82.0,False,False,False,True,False,False,False
17960,2020-11-07,Equascope LLC,Electronic,True,36.0,False,False,False,True,False,False,False
17961,2020-11-07,EdgeStone LLC,Electronic,True,17.0,False,False,False,True,False,False,False
17962,2020-11-07,Dynamic Distributors LLC,Electronic,True,16.0,False,False,False,True,False,False,False
17963,2020-11-07,Dermavant Labs Inc.,Electronic,True,4.0,False,False,False,True,False,False,False
17964,2020-11-07,Blue Sphere,Electronic,True,41.0,False,False,False,True,False,False,False
17965,2020-11-07,Arbor Financial Credit Union,Electronic,True,13.0,True,True,True,False,True,False,False
17966,2020-11-08,Skin Formula Inc.,Electronic,False,13.0,False,False,False,True,False,False,False
17967,2020-11-08,Rydex Marketing LLC,Electronic,False,39.0,False,False,False,True,False,False,False
17968,2020-11-08,Zen Path Media LLC,Electronic,True,27.0,False,False,False,True,False,False,False
17969,2020-11-08,Prime Advantage LLC,Electronic,False,50.0,False,False,False,True,False,False,False
17970,2020-11-08,Herbal Research Inc,Electronic,True,62.0,False,False,False,True,False,False,False
17971,2020-11-08,Health Formula Inc.,Electronic,False,315.0,False,False,False,True,False,False,False
17972,2020-11-08,Flux Group LLC,Electronic,False,73.0,False,False,False,True,False,False,False
17973,2020-11-09,"Club Fitness Holdings, Inc.",Electronic,True,1.0,True,True,True,False,True,False,False
17974,2020-11-09,Tufts Health Plan,Electronic,True,45.0,True,False,False,False,True,False,False
17975,2020-11-09,Christy Sports LLC,Electronic,True,103.0,False,False,False,True,False,False,False
17976,2020-11-09,Hopkins School,Electronic,False,205.0,True,False,False,False,False,False,False
17977,2020-11-09,Pennington Medical Foundation,Electronic,False,3.0,True,False,False,False,True,False,False
17978,2020-11-09,Flynn Center for the Performing Arts,Electronic,False,18.0,True,False,False,False,False,False,False
17979,2020-11-09,"City of Keene, New Hampshire",Electronic,False,60.0,False,True,False,False,False,False,False
17980,2020-11-09,Watertown Savings Bank,Electronic,False,10.0,False,False,False,True,False,False,False
17981,2020-11-09,"American Express Travel Related Services Company, Inc.",Electronic,False,81.0,False,False,False,True,False,False,False
17982,2020-11-09,Fresche Solutions Inc.,Electronic,True,11.0,True,True,False,False,True,False,False
17983,2020-11-10,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17984,2020-11-10,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17985,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17986,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17987,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17988,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17989,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17990,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17991,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17992,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17993,2020-11-10,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
17994,2020-11-10,"Allied Insurance Managers, Inc.",Electronic,True,1.0,True,True,True,True,True,False,False
17995,2020-11-10,Keolis Commuter Services,Electronic,True,7229.0,True,False,True,False,True,False,False
17996,2020-11-10,Saint Xavier High School,Electronic,False,1.0,True,False,False,False,True,False,False
17997,2020-11-10,Century 21 Redwood Realty,Electronic,True,1.0,True,False,False,True,True,False,False
17998,2020-11-10,Ametros Financial Corporation,Electronic,False,1.0,True,False,False,False,True,False,False
17999,2020-11-10,Saints Avenue Bank,Electronic,True,1.0,True,True,False,False,True,False,False
18000,2020-11-10,Guilford Technical Community College,Electronic,True,1.0,True,True,False,False,True,False,False
18001,2020-11-11,"Windsor Advantage, LLC",Electronic,True,7.0,True,True,True,False,True,False,False
18002,2020-11-11,"BarristerBooks, Inc.",Electronic,False,111.0,False,False,False,True,False,False,False
18003,2020-11-11,Forsyth Country Day School,Electronic,False,5.0,True,True,False,False,True,False,False
18004,2020-11-11,Forward Air Corporation,Electronic,True,7.0,True,False,True,False,True,False,False
18005,2020-11-11,Orchard School Foundation,Electronic,False,5.0,True,False,False,False,True,False,False
18006,2020-11-11,The Progressive Corporation,Electronic,True,1.0,False,False,True,False,True,False,False
18007,2020-11-11,"Cantella & Co, Inc.",Electronic,True,0.0,True,True,True,False,True,False,False
18008,2020-11-12,Kingsley House,Electronic,False,1.0,False,True,False,False,False,False,False
18009,2020-11-12,St. Sebastian's School,Electronic,False,1521.0,True,False,False,False,True,False,False
18010,2020-11-12,Ascent Audiology & Hearing,Electronic,True,1.0,False,False,True,False,False,False,False
18011,2020-11-12,"SeaChange International, Inc.",Electronic,True,539.0,True,True,False,False,True,False,False
18012,2020-11-12,"T3 Micro, Inc.",Electronic,False,2.0,False,False,False,True,False,False,False
18013,2020-11-12,"Wells Fargo Bank, N.A.",Electronic,True,1.0,False,True,False,False,True,False,False
18014,2020-11-12,American Association of Advertising Agencies,Electronic,True,1.0,True,False,False,False,True,False,False
18015,2020-11-12,Salem Five Cents Savings Bank,Electronic,False,17.0,False,False,False,True,False,False,False
18016,2020-11-12,Hebrew Union College Jewish Institute of Religion,Electronic,False,8.0,False,True,False,False,False,False,False
18017,2020-11-12,Salem Five Cents Savings Bank,Electronic,False,12.0,False,False,False,True,False,False,False
18018,2020-11-12,Salem Five Cents Savings Bank,Paper,False,1.0,False,True,False,False,False,False,False
18019,2020-11-13,"Franciscan Health Foundation, Inc.",Electronic,False,27.0,False,True,False,False,True,False,False
18020,2020-11-13,The Benjamin School,Electronic,False,9.0,True,False,False,False,True,False,False
18021,2020-11-13,Erie Community College,Electronic,True,1.0,True,False,False,False,True,False,False
18022,2020-11-13,R. R. Donnelley & Sons Company,Paper,True,9.0,True,False,False,False,True,False,False
18023,2020-11-13,St. Andrews School,Electronic,False,222.0,True,False,False,False,True,False,False
18024,2020-11-13,Banner Life Insurance Company,Electronic,True,3.0,True,False,False,False,True,False,False
18025,2020-11-13,Mercy Iowa City,Electronic,True,15.0,True,False,False,False,True,False,False
18026,2020-11-13,Realogy Brokerage Group,Electronic,True,19.0,True,True,True,False,True,False,False
18027,2020-11-13,AMERICAN Cast Iron Pipe Comany,Electronic,True,3.0,True,True,False,False,True,False,False
18028,2020-11-13,Professional Group Plans,Electronic,True,2.0,True,False,False,False,True,False,False
18029,2020-11-13,"Northwest Foundation, Inc.",Electronic,False,1.0,True,False,False,False,True,False,False
18030,2020-11-13,"Southeastern Grocers, Inc.",Electronic,True,13.0,False,True,False,False,False,False,False
18031,2020-11-15,The Bowery Mission,Electronic,False,1.0,True,False,False,False,True,False,False
18032,2020-11-16,Fairfax County Public Schools,Electronic,True,108.0,True,False,False,False,True,False,False
18033,2020-11-16,"The Bridge, Inc",Electronic,True,1.0,True,False,False,False,True,False,False
18034,2020-11-16,Rockalnd Trust,Paper,True,1.0,False,True,False,False,True,False,False
18035,2020-11-16,"Gibbs & Cox, Inc.",Electronic,True,16.0,True,True,True,False,True,False,False
18036,2020-11-16,Town of Burlington - Burlington Police Department,Electronic,False,157.0,True,False,True,False,False,False,False
18037,2020-11-16,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False
18038,2020-11-16,The Storm King School,Electronic,False,16.0,True,True,False,False,True,False,False
18039,2020-11-16,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False
18040,2020-11-16,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False
18041,2020-11-16,Dedham Savings,Electronic,False,4.0,False,False,False,True,False,False,False
18042,2020-11-16,WINCHESTER SAVINGS BANK,Electronic,False,2.0,False,False,False,True,False,False,False
18043,2020-11-17,Avon Old Farms School,Electronic,False,389.0,True,False,False,False,True,False,False
18044,2020-11-17,American College of Emergency Physicians,Electronic,True,38.0,False,False,False,True,False,False,False
18045,2020-11-17,ST. MARY'S CREDIT UNION,Electronic,False,1.0,False,True,False,True,False,False,False
18046,2020-11-17,Princeton Day School,Electronic,False,6.0,True,False,False,False,True,False,False
18047,2020-11-17,Salem Five Cents Savings Bank,Electronic,False,8.0,False,False,False,True,False,False,False
18048,2020-11-18,"Wells Fargo Bank, N.A.",Electronic,True,2.0,False,True,False,False,True,False,False
18049,2020-11-18,"Quebe Holdings, Inc.",Electronic,True,3.0,True,False,False,False,True,False,False
18050,2020-11-18,The Episcopal Church of the Redeemer,Electronic,True,2.0,True,True,True,True,True,False,False
18051,2020-11-18,American Addiction Centers,Electronic,True,5.0,True,False,True,False,True,False,False
18052,2020-11-18,Reliance Standard Life Insurance Company,Electronic,False,2.0,True,True,False,False,True,False,False
18053,2020-11-18,Academy of the Holy Names,Electronic,False,6.0,True,False,False,False,True,False,False
18054,2020-11-18,"Amalgamated Employee Benefits Administrators, Inc.",Electronic,True,263.0,True,False,False,False,True,False,False
18055,2020-11-18,Emma Willard School,Electronic,False,133.0,True,False,False,False,True,False,False
18056,2020-11-18,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18057,2020-11-18,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18058,2020-11-18,Eastern Bank,Electronic,False,137.0,False,False,False,True,False,False,False
18059,2020-11-18,IBERIABANK Mortgage,Electronic,False,2.0,False,True,False,False,True,False,False
18060,2020-11-18,Franklin Synergy Bank,Electronic,True,3.0,True,True,False,False,True,False,False
18061,2020-11-18,Bank of America,Paper,False,2.0,True,True,True,False,True,False,False
18062,2020-11-18,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18063,2020-11-18,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18064,2020-11-18,Riverside Community Care Inc.,Electronic,True,2.0,True,False,True,False,True,False,False
18065,2020-11-18,Small World MUSICFOLDER.com Inc.,Electronic,True,6.0,False,False,False,True,True,False,False
18066,2020-11-18,Metairie Park Country Day School,Electronic,False,8.0,True,False,False,False,True,False,False
18067,2020-11-18,"Windstream Holdings II, LLC",Electronic,True,81.0,True,False,True,False,True,False,False
18068,2020-11-19,University System of Maryland Foundation,Electronic,False,3.0,True,False,False,False,True,False,False
18069,2020-11-19,WillScot Mobile Mini Holdings Corp,Electronic,True,31.0,True,False,False,False,True,False,False
18070,2020-11-19,The Steward School,Electronic,False,6.0,True,True,False,False,True,False,False
18071,2020-11-19,Backroads,Electronic,True,43.0,True,True,True,False,True,False,False
18072,2020-11-19,"Scott R. Bell, CPA, PLLC",Paper,True,5.0,True,True,False,False,True,False,False
18073,2020-11-19,Proctor Academy,Electronic,False,163.0,True,False,False,False,True,False,False
18074,2020-11-19,Wisconsin Evangelical Lutheran Synod,Electronic,False,18.0,True,False,False,False,True,False,False
18075,2020-11-19,Webster Five Cents Savings Bank,Electronic,False,19.0,False,False,False,True,False,False,False
18076,2020-11-19,"American Express Travel Related Services Company, Inc.",Electronic,False,2.0,False,False,False,True,False,False,False
18077,2020-11-19,Hathaway Brown School,Electronic,False,32.0,True,False,False,False,True,False,False
18078,2020-11-20,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18079,2020-11-20,Houston Museum of Natural Science,Electronic,True,5.0,False,False,False,True,True,False,False
18080,2020-11-20,"American Express Travel Related Services Company, Inc.",Electronic,False,1.0,False,False,False,True,False,False,False
18081,2020-11-20,"First Sonora Bancshares, Inc",Electronic,True,3.0,False,True,False,False,False,False,False
18082,2020-11-20,"Southern Trust Mortgage, LLC",Electronic,True,1.0,True,True,True,False,True,False,False
18083,2020-11-20,River City Bank,Electronic,True,9.0,True,True,True,False,True,False,False
18084,2020-11-20,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False
18085,2020-11-20,"Kinsale Golf and Fitness Club, LLC,",Electronic,True,3.0,True,True,False,True,True,False,False
18086,2020-11-20,Alenco,Electronic,False,1.0,True,False,False,False,True,False,False
18087,2020-11-20,WINCHESTER SAVINGS BANK,Electronic,False,2.0,False,False,False,True,False,False,False
18088,2020-11-20,Boston Health Care for the Homeless Program,Electronic,True,55.0,False,True,False,False,True,False,False
18089,2020-11-20,Shippensburg University Foundation,Electronic,False,5.0,True,False,True,False,True,False,False
18090,2020-11-23,International Cosmetics & Perfumes,Electronic,True,103.0,True,True,True,False,True,False,False
18091,2020-11-23,"Merchant One, Inc",Electronic,False,131.0,True,True,True,True,True,False,False
18092,2020-11-23,Meals on Wheels of Albuquerque,Electronic,False,2.0,False,True,False,False,False,False,False
18093,2020-11-23,"FlexSteel Industries, Inc",Electronic,True,4.0,True,True,False,False,True,False,False
18094,2020-11-23,Gunnebo Entrance Control Inc,Electronic,True,3.0,False,False,False,True,False,False,False
18095,2020-11-23,Network Capital Funding Corporation,Electronic,True,3.0,True,False,False,False,True,False,False
18096,2020-11-23,Northeastern University,Electronic,False,1.0,False,True,False,False,False,False,False
18097,2020-11-24,The Village Bank,Electronic,False,2.0,False,False,False,True,False,False,False
18098,2020-11-24,Des Moines Area Community College,Electronic,True,7.0,True,False,False,False,True,False,False
18099,2020-11-24,Premier Health Partners,Electronic,True,8.0,True,False,False,False,True,False,False
18100,2020-11-24,The Center for Early Education,Electronic,False,7.0,False,True,False,False,False,False,False
18101,2020-11-24,SouthOcean Capital Partners LLC,Electronic,True,3.0,True,True,True,True,True,False,False
18102,2020-11-24,UniFirst Corporation,Electronic,True,26.0,True,False,False,False,True,False,False
18103,2020-11-24,Interim Health Care of the Capital Region,Electronic,True,122.0,True,True,True,True,True,False,False
18104,2020-11-24,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False
18105,2020-11-24,ST. MARY'S CREDIT UNION,Electronic,False,1.0,False,False,False,True,False,False,False
18106,2020-11-24,Eagle Bank,Electronic,False,21.0,False,False,False,True,False,False,False
18107,2020-11-25,"thyssenkrupp System Engineering, Inc",Electronic,True,2.0,True,True,False,False,True,False,False
18108,2020-11-25,Atlanta Botanical Garden,Electronic,False,1.0,True,False,False,False,True,False,False
18109,2020-11-25,"Canon U.S.A., Inc.",Electronic,True,612.0,True,True,True,False,True,False,False
18110,2020-11-25,Nova Biomedical,Electronic,True,27.0,True,False,False,False,True,False,False
18111,2020-11-25,St. Lawrence University,Electronic,False,66.0,True,True,False,True,True,False,False
18112,2020-11-25,ZEG - Berlin Center for Epidemiology and Health Research GMBH,Electronic,True,300.0,True,False,False,False,False,False,False
18113,2020-11-25,Boy Scouts of America,Electronic,False,27.0,False,True,False,False,False,False,False
18114,2020-11-25,Cambridge School of Weston,Electronic,False,408.0,True,False,False,False,True,False,False
18115,2020-11-26,"Universal Automation & Mechanical Services, Inc.",Electronic,True,132.0,True,True,True,True,True,False,False
18116,2020-11-27,The Village Bank,Electronic,False,16.0,False,False,False,True,False,False,False
18117,2020-11-27,"Titan Leasing, LLC",Electronic,False,1.0,False,True,False,False,True,False,False
18118,2020-11-27,Academy of the Holy Names of Florida,Electronic,False,3.0,True,False,False,False,True,False,False
18119,2020-11-27,Main Street Bank,Electronic,False,2.0,False,False,False,True,False,False,False
18120,2020-11-27,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18121,2020-11-27,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18122,2020-11-27,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18123,2020-11-27,"Briggs Law Firm, LLP",Electronic,True,5.0,True,True,True,False,True,False,False
18124,2020-11-27,The Commonwealth of Massachusetts Department of Revenue,Electronic,True,6.0,True,False,False,False,True,False,False
18125,2020-11-27,Main Street Bank,Electronic,False,2.0,False,False,False,True,False,False,False
18126,2020-11-27,Tufts Health Plan,Electronic,False,913.0,True,False,False,False,True,False,False
18127,2020-11-28,"Bruce L. Boros, M.D., P.A. DBA Advanced Urgent Care",Electronic,True,138.0,True,True,False,False,True,False,False
18128,2020-11-29,Barry Wehmiller,Electronic,True,1.0,True,False,False,False,True,False,False
18129,2020-11-30,Virginia Episcopal School,Electronic,False,2.0,False,False,True,False,True,False,False
18130,2020-11-30,Arc Home LLC,Electronic,True,104.0,True,True,True,True,True,False,False
18131,2020-11-30,The Country School,Electronic,False,7.0,True,True,False,False,True,False,False
18132,2020-11-30,Florida State College at Jacksonville Foundation,Electronic,False,167.0,True,False,False,False,True,False,False
18133,2020-11-30,Wilmington Friends School,Electronic,False,7.0,True,False,False,False,True,False,False
18134,2020-11-30,"Separation Equipment Company, Inc.",Electronic,True,1.0,False,False,False,True,False,False,False
18135,2020-11-30,"American Express Travel Related Services Company, Inc",Electronic,False,36.0,False,False,False,True,False,False,False
18136,2020-11-30,Discover Financial Services,Electronic,False,2.0,False,False,False,True,False,False,False
18137,2020-11-30,"Interstate Restoration, LLC",Electronic,True,1.0,True,False,False,False,True,False,False
18139,2020-11-30,"Etz Hayim Holdings, SPC. d/b/a Lazarus Naturals",Electronic,True,253.0,False,False,False,True,True,False,False
18140,2020-11-30,Maimonides Medical Center,Electronic,False,7.0,False,True,False,False,False,False,False
18141,2020-11-30,Minerals Technologies Inc.,Electronic,True,760.0,True,True,True,False,True,False,False
18142,2020-11-30,"JPMorgan Chase Bank, N.A.",Electronic,True,1.0,False,True,False,False,False,False,False
18143,2020-12-01,Commercial Bank,Electronic,True,2.0,True,False,False,False,True,False,False
18144,2020-12-01,"AB Staffing Solutions, LLC",Electronic,True,11.0,True,True,True,False,True,False,False
18145,2020-12-01,WHDH-TV,Electronic,True,426.0,True,False,False,False,True,False,False
18146,2020-12-01,"Oriental Bank and its affiliated broker/dealer Oriental Financial Services, LLC",Electronic,True,12.0,True,True,False,False,True,False,False
18147,2020-12-01,"Express Services, Inc.",Both,True,104.0,True,False,False,False,True,False,False
18148,2020-12-01,Indianapolis Public Schools,Electronic,False,12.0,True,False,False,False,True,False,False
18149,2020-12-01,Applebury Behavior Associates,Paper,True,9.0,True,True,True,True,True,False,False
18150,2020-12-01,"Wells Fargo Bank, N.A",Paper,True,6.0,False,True,False,False,True,False,False
18151,2020-12-01,"USG Insurance Services, Inc.",Electronic,True,19.0,True,True,True,False,True,False,False
18152,2020-12-01,Morgan Stanley,Paper,True,10.0,True,False,False,False,True,False,False
18153,2020-12-01,Charlotte Christian School,Electronic,False,1.0,True,True,False,False,True,False,False
18154,2020-12-01,Kitsap Credit Union,Electronic,True,2.0,False,True,False,False,False,False,False
18155,2020-12-01,St. Mary's Credit Union,Electronic,False,1.0,False,True,False,True,False,False,False
18156,2020-12-02,WINCHESTER SAVINGS BANK,Electronic,False,1.0,False,False,False,True,False,False,False
18157,2020-12-02,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18158,2020-12-02,Wells Fargo Bank,Paper,False,1.0,False,True,False,False,True,False,False
18159,2020-12-02,Georgia College & State University,Electronic,False,2.0,True,False,False,False,True,False,False
18160,2020-12-02,The Hatcher Agency,Electronic,True,11.0,True,False,False,False,True,False,False
18161,2020-12-03,Watertown Savings Bank,Electronic,False,3.0,False,False,False,True,False,False,False
18162,2020-12-03,Aspire Health Alliance,Electronic,False,553.0,False,True,False,False,False,False,False
18163,2020-12-03,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18164,2020-12-03,The Village Bank,Electronic,False,3.0,False,False,False,True,False,False,False
18165,2020-12-04,Randolph School,Electronic,False,1.0,True,False,False,False,True,False,False
18166,2020-12-04,Discover Financial Services,Electronic,False,1.0,False,False,False,True,False,False,False
18167,2020-12-04,Discover Financial Services,Electronic,False,2.0,False,False,False,True,False,False,False
18168,2020-12-04,The Madeira School,Electronic,False,11.0,True,False,False,False,True,False,False
18169,2020-12-04,Discover Financial Services,Electronic,False,196.0,False,False,False,True,False,False,False
18170,2020-12-04,Discover Financial Services,Electronic,False,20.0,False,False,False,True,False,False,False
18171,2020-12-04,Discover Financial Services,Electronic,False,3.0,False,False,False,True,False,False,False
18172,2020-12-04,Springfield Public Schools,Electronic,True,9305.0,True,False,True,True,True,False,False
18173,2020-12-04,Oxford University Bank,Electronic,False,5.0,True,True,False,False,True,False,False
18174,2020-12-04,Discover Financial Services,Electronic,False,47.0,False,False,False,True,False,False,False
18175,2020-12-04,Discover Financial Services,Electronic,False,4.0,False,False,False,True,False,False,False
18176,2020-12-04,Discover Financial Services,Electronic,False,13.0,False,False,False,True,False,False,False
18177,2020-12-04,Discover Financial Services,Electronic,False,56.0,False,False,False,True,False,False,False
18178,2020-12-04,Roetzel & Andress LPA,Electronic,False,1.0,True,False,False,False,True,False,False
18179,2020-12-04,University of South Dakota Foundation,Electronic,False,3.0,True,True,False,False,True,False,False
18180,2020-12-04,USNR LLC,Electronic,True,3.0,True,False,False,False,False,False,False
18181,2020-12-04,WINCHESTER SAVINGS BANK,Electronic,False,4.0,False,False,False,True,False,False,False
18182,2020-12-04,Walgreen Co.,Paper,True,2.0,False,False,True,False,False,False,False
18183,2020-12-04,Moses Brown School,Electronic,False,79.0,True,False,False,False,True,False,False
18184,2020-12-04,TD Bank N.A,Electronic,True,1.0,True,True,False,True,True,False,False
18185,2020-12-04,TD Bank N.A,Electronic,True,2.0,True,True,False,True,True,False,False
18186,2020-12-06,Diocese of Charlotte,Electronic,False,4.0,True,True,False,False,True,False,False
18187,2020-12-07,"AITX, LLC",Electronic,True,1.0,True,False,False,False,True,False,False
18188,2020-12-07,"Barksdale & Associates, Inc. d/b/a TSG Resolute",Electronic,True,1.0,True,True,True,False,True,False,False
18189,2020-12-07,Westminster School,Electronic,False,87.0,True,False,False,False,True,False,False
18190,2020-12-07,GI Partners L.P.,Electronic,True,2.0,True,False,False,False,True,False,False
18191,2020-12-07,Southern College of Optometry,Electronic,False,2.0,True,False,False,False,True,False,False
18192,2020-12-07,People Incorporated,Electronic,True,1.0,True,False,False,False,True,False,False
18193,2020-12-07,La Salle College High School,Electronic,False,1.0,True,False,False,False,True,False,False
18194,2020-12-07,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False
18195,2020-12-07,"Brookwoord Financial Partners, LLC",Electronic,True,141.0,True,True,True,False,True,False,False
18196,2020-12-07,Impact Bank,Electronic,False,3.0,True,True,False,False,True,False,False
18197,2020-12-08,"Tennessee Baptist Children's Homes, Inc.",Electronic,False,1.0,True,True,True,False,True,False,False
18198,2020-12-08,St. Andrew's Episcopal Day School,Electronic,False,2.0,True,True,False,False,True,False,False
18199,2020-12-08,"American Express Travel Related Services Company, Inc.",Electronic,False,26.0,False,False,False,True,False,False,False
18200,2020-12-08,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False
